,precision,recall,f1-score,accuracy
0,0.8181818181818182,0.9,0.8571428571428572,0.953307392996109
1,0.8409090909090909,0.9024390243902439,0.8705882352941177,0.9571984435797666
2,0.8333333333333334,0.9302325581395349,0.8791208791208791,0.9571984435797666
3,0.8285714285714286,0.90625,0.8656716417910447,0.9649805447470817
4,0.803921568627451,0.9761904761904762,0.8817204301075269,0.9571984435797666
5,0.9024390243902439,0.8409090909090909,0.8705882352941177,0.9571984435797666
6,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.953307392996109
7,0.8571428571428571,0.9230769230769231,0.888888888888889,0.9649805447470817
8,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.953307392996109
9,0.8125,0.8666666666666667,0.8387096774193549,0.9610894941634242
10,0.9302325581395349,0.9302325581395349,0.9302325581395349,0.9766536964980544
11,0.8611111111111112,0.9393939393939394,0.8985507246376813,0.9727626459143969
12,0.8297872340425532,0.9285714285714286,0.8764044943820225,0.9571984435797666
13,0.868421052631579,0.868421052631579,0.868421052631579,0.9610894941634242
14,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9766536964980544
15,0.8048780487804879,0.9428571428571428,0.868421052631579,0.9610894941634242
16,0.8809523809523809,0.9487179487179487,0.9135802469135802,0.9727626459143969
17,0.7608695652173914,0.9722222222222222,0.853658536585366,0.953307392996109
18,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9766536964980544
19,0.813953488372093,0.9459459459459459,0.875,0.9610894941634242
20,0.8,0.8888888888888888,0.8421052631578948,0.953307392996109
21,0.85,0.8947368421052632,0.8717948717948718,0.9610894941634242
22,0.78,0.8666666666666667,0.8210526315789474,0.933852140077821
23,0.8421052631578947,0.9142857142857143,0.8767123287671234,0.9649805447470817
24,0.8478260869565217,0.8863636363636364,0.8666666666666666,0.953307392996109
25,0.7916666666666666,0.95,0.8636363636363635,0.953307392996109
26,0.8076923076923077,0.9545454545454546,0.875,0.953307392996109
27,0.7714285714285715,0.8709677419354839,0.8181818181818182,0.953307392996109
28,0.8648648648648649,0.8648648648648649,0.8648648648648649,0.9610894941634242
29,0.9411764705882353,0.8888888888888888,0.9142857142857143,0.9766536964980544
