,precision,recall,f1-score,accuracy
0,0.8734177215189873,0.8734177215189873,0.8734177215189873,0.9885123492245835
1,0.9090909090909091,0.9459459459459459,0.9271523178807948,0.9936817920735209
2,0.9402985074626866,0.8873239436619719,0.9130434782608696,0.9931074095347502
3,0.9295774647887324,0.88,0.9041095890410958,0.9919586444572085
4,0.9230769230769231,0.8333333333333334,0.8759124087591241,0.9902354968408961
5,0.8918918918918919,0.9428571428571428,0.9166666666666667,0.9931074095347502
6,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9931074095347502
7,0.9041095890410958,0.88,0.8918918918918919,0.9908098793796669
8,0.9,0.8674698795180723,0.8834355828220859,0.9890867317633544
9,0.9024390243902439,0.9367088607594937,0.9192546583850932,0.9925330269959793
10,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9908098793796669
11,0.8939393939393939,0.8805970149253731,0.887218045112782,0.9913842619184376
12,0.9452054794520548,0.92,0.9324324324324323,0.9942561746122918
13,0.9264705882352942,0.9402985074626866,0.9333333333333335,0.9948305571510626
14,0.9382716049382716,0.8941176470588236,0.9156626506024096,0.9919586444572085
15,0.9294117647058824,0.9404761904761905,0.9349112426035503,0.9936817920735209
16,0.9,0.9130434782608695,0.9064748201438848,0.9925330269959793
17,0.9154929577464789,0.9420289855072463,0.9285714285714286,0.9942561746122918
18,0.9367088607594937,0.9367088607594937,0.9367088607594937,0.9942561746122918
19,0.8695652173913043,0.9375,0.9022556390977444,0.9925330269959793
20,0.918918918918919,0.8831168831168831,0.9006622516556292,0.9913842619184376
21,0.9210526315789473,0.8974358974358975,0.9090909090909091,0.9919586444572085
22,0.9436619718309859,0.9436619718309859,0.9436619718309859,0.9954049396898335
23,0.8955223880597015,0.8955223880597015,0.8955223880597015,0.9919586444572085
24,0.881578947368421,0.9305555555555556,0.9054054054054054,0.9919586444572085
25,0.9166666666666666,0.9295774647887324,0.9230769230769231,0.9936817920735209
26,0.9027777777777778,0.9154929577464789,0.9090909090909091,0.9925330269959793
27,0.9204545454545454,0.9418604651162791,0.9310344827586208,0.9931074095347502
28,0.9,0.9,0.9,0.9919586444572085
29,0.9315068493150684,0.8947368421052632,0.912751677852349,0.9925330269959793
