,precision,recall,f1-score,accuracy
0,0.875,0.875,0.875,0.9988795518207283
1,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9992530345471522
2,0.85,0.8947368421052632,0.8717948717948718,0.9990662931839402
3,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.9986928104575163
4,0.8461538461538461,0.88,0.8627450980392156,0.9986928104575163
5,1.0,0.8048780487804879,0.8918918918918919,0.9985060690943044
6,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.9988795518207283
7,0.896551724137931,0.8666666666666667,0.8813559322033899,0.9986928104575163
8,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9996265172735761
9,0.8888888888888888,0.8571428571428571,0.8727272727272727,0.9986928104575163
10,0.90625,0.9354838709677419,0.9206349206349206,0.9990662931839402
11,0.9523809523809523,0.8695652173913043,0.909090909090909,0.9992530345471522
12,0.9230769230769231,0.8275862068965517,0.8727272727272727,0.9986928104575163
13,0.8529411764705882,0.90625,0.8787878787878787,0.9985060690943044
14,0.967741935483871,0.9375,0.9523809523809523,0.9994397759103641
15,0.8888888888888888,0.8275862068965517,0.8571428571428572,0.9985060690943044
16,0.9743589743589743,1.0,0.9870129870129869,0.999813258636788
17,0.9230769230769231,0.96,0.9411764705882353,0.9994397759103641
18,0.9583333333333334,0.8518518518518519,0.9019607843137256,0.9990662931839402
19,0.9393939393939394,0.8157894736842105,0.8732394366197183,0.9983193277310924
20,0.9,0.9,0.9,0.9988795518207283
21,1.0,0.9375,0.967741935483871,0.9996265172735761
22,0.8571428571428571,0.96,0.9056603773584904,0.9990662931839402
23,0.8461538461538461,0.88,0.8627450980392156,0.9986928104575163
24,0.967741935483871,0.8823529411764706,0.923076923076923,0.9990662931839402
25,0.9354838709677419,0.90625,0.9206349206349206,0.9990662931839402
26,0.896551724137931,0.9285714285714286,0.912280701754386,0.9990662931839402
27,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9990662931839402
28,0.8387096774193549,0.9629629629629629,0.896551724137931,0.9988795518207283
29,0.8787878787878788,0.9354838709677419,0.90625,0.9988795518207283
