,precision,recall,f1-score,accuracy
0,0.9090909090909091,1.0,0.9523809523809523,0.9994588744588745
1,0.9230769230769231,0.8,0.8571428571428571,0.9978354978354979
2,1.0,0.9411764705882353,0.9696969696969697,0.9994588744588745
3,1.0,0.8,0.888888888888889,0.9989177489177489
4,0.9166666666666666,1.0,0.9565217391304348,0.9994588744588745
5,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9989177489177489
6,1.0,0.9285714285714286,0.962962962962963,0.9994588744588745
7,0.9,0.8181818181818182,0.8571428571428572,0.9983766233766234
8,0.9230769230769231,0.7058823529411765,0.8000000000000002,0.9967532467532467
9,0.9230769230769231,0.8,0.8571428571428571,0.9978354978354979
10,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0
12,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9989177489177489
13,0.9090909090909091,0.7692307692307693,0.8333333333333333,0.9978354978354979
14,1.0,0.8,0.888888888888889,0.9989177489177489
15,0.8461538461538461,0.7857142857142857,0.8148148148148148,0.9972943722943723
16,0.875,0.7777777777777778,0.823529411764706,0.9983766233766234
17,1.0,0.8666666666666667,0.9285714285714286,0.9989177489177489
18,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9989177489177489
19,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9989177489177489
20,1.0,0.9230769230769231,0.9600000000000001,0.9994588744588745
21,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9989177489177489
22,0.9090909090909091,1.0,0.9523809523809523,0.9989177489177489
23,1.0,0.8235294117647058,0.9032258064516129,0.9983766233766234
24,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9989177489177489
25,1.0,0.8666666666666667,0.9285714285714286,0.9989177489177489
26,1.0,0.8,0.888888888888889,0.9989177489177489
27,0.9090909090909091,1.0,0.9523809523809523,0.9994588744588745
28,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9989177489177489
29,1.0,0.9333333333333333,0.9655172413793104,0.9994588744588745
