,precision,recall,f1-score,accuracy
0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9893617021276596
1,0.9375,0.9375,0.9375,0.9893617021276596
2,1.0,0.7333333333333333,0.846153846153846,0.9787234042553191
3,0.8181818181818182,0.9,0.8571428571428572,0.9840425531914894
4,0.9166666666666666,1.0,0.9565217391304348,0.9946808510638298
5,1.0,0.9166666666666666,0.9565217391304348,0.9946808510638298
6,0.9333333333333333,1.0,0.9655172413793104,0.9946808510638298
7,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.9840425531914894
8,1.0,0.8888888888888888,0.9411764705882353,0.9893617021276596
9,1.0,0.875,0.9333333333333333,0.9893617021276596
10,1.0,0.8125,0.896551724137931,0.9840425531914894
11,1.0,0.9230769230769231,0.9600000000000001,0.9946808510638298
12,1.0,0.85,0.9189189189189189,0.9840425531914894
13,1.0,0.9,0.9473684210526316,0.9946808510638298
14,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9893617021276596
15,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9893617021276596
16,0.9090909090909091,1.0,0.9523809523809523,0.9946808510638298
17,1.0,0.8181818181818182,0.9,0.9893617021276596
18,0.9444444444444444,1.0,0.9714285714285714,0.9946808510638298
19,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9893617021276596
20,1.0,0.9047619047619048,0.9500000000000001,0.9893617021276596
21,1.0,0.8888888888888888,0.9411764705882353,0.9946808510638298
22,0.9230769230769231,0.8571428571428571,0.888888888888889,0.9840425531914894
23,1.0,0.8,0.888888888888889,0.9840425531914894
24,0.8571428571428571,0.75,0.7999999999999999,0.9840425531914894
25,1.0,0.9166666666666666,0.9565217391304348,0.9946808510638298
26,1.0,0.9166666666666666,0.9565217391304348,0.9946808510638298
27,0.9166666666666666,0.8461538461538461,0.8799999999999999,0.9840425531914894
28,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9893617021276596
29,0.9411764705882353,0.8421052631578947,0.8888888888888888,0.9787234042553191
