,precision,recall,f1-score,accuracy
0,0.9989189189189189,1.0,0.9994591671173607,0.998989898989899
1,0.9978494623655914,0.9967776584317938,0.9973132724341752,0.9949494949494949
2,1.0,0.99140708915145,0.9956850053937433,0.9919191919191919
3,0.9978308026030369,0.9967497291440953,0.997289972899729,0.9949494949494949
4,0.9978331527627302,0.9989154013015185,0.9983739837398373,0.996969696969697
5,0.9989154013015185,0.9956756756756757,0.9972929074174337,0.9949494949494949
6,0.9989189189189189,0.9946178686759957,0.9967637540453075,0.9939393939393939
7,0.9967741935483871,0.9978471474703983,0.9973103819257666,0.9949494949494949
8,0.9989082969432315,0.993485342019544,0.9961894393032118,0.9929292929292929
9,0.9989258861439313,0.9978540772532188,0.998389694041868,0.996969696969697
10,1.0,0.9956474428726877,0.9978189749182115,0.9959595959595959
11,1.0,0.9935064935064936,0.9967426710097721,0.9939393939393939
12,0.9978471474703983,0.9957035445757251,0.996774193548387,0.9939393939393939
13,0.9978378378378379,0.9956850053937433,0.9967602591792657,0.9939393939393939
14,1.0,0.9934924078091106,0.9967355821545157,0.9939393939393939
15,1.0,0.9935064935064936,0.9967426710097721,0.9939393939393939
16,0.9989094874591058,0.9892008639308856,0.9940314704286489,0.9888888888888889
17,1.0,0.9956850053937433,0.9978378378378379,0.9959595959595959
18,0.9967497291440953,0.9978308026030369,0.997289972899729,0.9949494949494949
19,0.9989235737351991,0.9957081545064378,0.9973132724341752,0.9949494949494949
20,0.9978448275862069,0.9967707212055974,0.9973074851911685,0.9949494949494949
21,0.9978540772532188,0.9967845659163987,0.9973190348525468,0.9949494949494949
22,1.0,0.9978494623655914,0.9989235737351991,0.997979797979798
23,1.0,0.9967880085653105,0.9983914209115281,0.996969696969697
24,1.0,0.9946236559139785,0.9973045822102425,0.9949494949494949
25,1.0,0.9956756756756757,0.9978331527627302,0.9959595959595959
26,0.9989270386266095,0.9946581196581197,0.9967880085653105,0.9939393939393939
27,1.0,0.9935414424111948,0.9967602591792657,0.9939393939393939
28,0.9989304812834224,0.9936170212765958,0.9962666666666667,0.9929292929292929
29,0.9978448275862069,0.9946294307196563,0.9962345346960731,0.9929292929292929
