,precision,recall,f1-score,accuracy
0,0.75,0.8823529411764706,0.8108108108108107,0.9962121212121212
1,0.75,0.75,0.75,0.9978354978354979
2,1.0,0.9285714285714286,0.962962962962963,0.9994588744588745
3,0.8888888888888888,1.0,0.9411764705882353,0.9989177489177489
4,1.0,0.8333333333333334,0.9090909090909091,0.9989177489177489
5,1.0,0.8333333333333334,0.9090909090909091,0.9983766233766234
6,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.9983766233766234
7,0.6666666666666666,0.8,0.7272727272727272,0.9967532467532467
8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9978354978354979
9,1.0,1.0,1.0,1.0
10,0.9,0.9,0.9,0.9989177489177489
11,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9978354978354979
12,0.7777777777777778,0.875,0.823529411764706,0.9983766233766234
13,1.0,0.8333333333333334,0.9090909090909091,0.9989177489177489
14,0.8571428571428571,0.9230769230769231,0.888888888888889,0.9983766233766234
15,1.0,1.0,1.0,1.0
16,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9989177489177489
17,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9989177489177489
18,0.75,0.8181818181818182,0.7826086956521738,0.9972943722943723
19,0.9,0.6923076923076923,0.7826086956521738,0.9972943722943723
20,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9978354978354979
21,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9989177489177489
22,1.0,0.7692307692307693,0.8695652173913044,0.9983766233766234
23,0.8461538461538461,1.0,0.9166666666666666,0.9989177489177489
24,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9989177489177489
25,1.0,0.8125,0.896551724137931,0.9983766233766234
26,0.7692307692307693,0.8333333333333334,0.8,0.9972943722943723
27,0.7894736842105263,1.0,0.8823529411764706,0.9978354978354979
28,0.8181818181818182,0.9,0.8571428571428572,0.9983766233766234
29,0.8125,0.9285714285714286,0.8666666666666666,0.9978354978354979
