,precision,recall,f1-score,accuracy
0,0.8888888888888888,0.975609756097561,0.9302325581395349,0.9888888888888889
1,0.8372093023255814,0.972972972972973,0.9,0.9851851851851852
2,0.8913043478260869,0.9318181818181818,0.9111111111111111,0.9851851851851852
3,0.9318181818181818,0.9761904761904762,0.9534883720930233,0.9925925925925926
4,0.8571428571428571,0.9230769230769231,0.888888888888889,0.9833333333333333
5,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.9814814814814815
6,0.8717948717948718,0.918918918918919,0.8947368421052632,0.9851851851851852
7,0.8269230769230769,0.9772727272727273,0.8958333333333334,0.9814814814814815
8,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.9777777777777777
9,0.8541666666666666,1.0,0.9213483146067416,0.987037037037037
10,0.8604651162790697,0.9736842105263158,0.9135802469135803,0.987037037037037
11,0.8461538461538461,0.8918918918918919,0.868421052631579,0.9814814814814815
12,0.782608695652174,0.972972972972973,0.8674698795180723,0.9796296296296296
13,0.8775510204081632,0.8775510204081632,0.8775510204081631,0.9777777777777777
14,0.8888888888888888,1.0,0.9411764705882353,0.9907407407407407
15,0.7924528301886793,0.9767441860465116,0.875,0.9777777777777777
16,0.813953488372093,1.0,0.8974358974358974,0.9851851851851852
17,0.8723404255319149,1.0,0.9318181818181819,0.9888888888888889
18,0.8571428571428571,1.0,0.923076923076923,0.9851851851851852
19,0.825,1.0,0.9041095890410958,0.987037037037037
20,0.9107142857142857,1.0,0.9532710280373832,0.9907407407407407
21,0.9019607843137255,1.0,0.9484536082474228,0.9907407407407407
22,0.7916666666666666,0.95,0.8636363636363635,0.9777777777777777
23,0.7959183673469388,1.0,0.8863636363636364,0.9814814814814815
24,0.8571428571428571,1.0,0.923076923076923,0.987037037037037
25,0.8301886792452831,1.0,0.9072164948453608,0.9833333333333333
26,0.8775510204081632,0.9772727272727273,0.9247311827956989,0.987037037037037
27,0.8653846153846154,0.9574468085106383,0.9090909090909091,0.9833333333333333
28,0.8478260869565217,0.975,0.9069767441860466,0.9851851851851852
29,0.8636363636363636,0.9743589743589743,0.9156626506024097,0.987037037037037
