,precision,recall,f1-score,accuracy
0,0.9420289855072463,0.8552631578947368,0.8965517241379309,0.9913842619184376
1,0.9322033898305084,0.873015873015873,0.9016393442622951,0.9931074095347502
2,0.9710144927536232,0.8701298701298701,0.9178082191780821,0.9931074095347502
3,0.9861111111111112,0.8658536585365854,0.9220779220779222,0.9931074095347502
4,0.9705882352941176,0.8354430379746836,0.8979591836734694,0.9913842619184376
5,0.9743589743589743,0.95,0.9620253164556962,0.996553704767375
6,0.9838709677419355,0.8472222222222222,0.9104477611940298,0.9931074095347502
7,0.9594594594594594,0.8765432098765432,0.9161290322580644,0.9925330269959793
8,1.0,0.8493150684931506,0.9185185185185185,0.9936817920735209
9,0.9692307692307692,0.8513513513513513,0.9064748201438849,0.9925330269959793
10,0.9206349206349206,0.9206349206349206,0.9206349206349206,0.9942561746122918
11,0.9836065573770492,0.8108108108108109,0.888888888888889,0.9913842619184376
12,0.9393939393939394,0.8493150684931506,0.8920863309352518,0.9913842619184376
13,0.9722222222222222,0.8974358974358975,0.9333333333333333,0.9942561746122918
14,0.9868421052631579,0.9493670886075949,0.967741935483871,0.9971280873061459
15,1.0,0.8625,0.9261744966442953,0.9936817920735209
16,0.984375,0.863013698630137,0.9197080291970804,0.9936817920735209
17,0.9838709677419355,0.8356164383561644,0.9037037037037038,0.9925330269959793
18,1.0,0.9090909090909091,0.9523809523809523,0.9954049396898335
19,0.96875,0.7948717948717948,0.8732394366197183,0.9896611143021252
20,0.9436619718309859,0.9305555555555556,0.9370629370629372,0.9948305571510626
21,0.9705882352941176,0.8918918918918919,0.9295774647887325,0.9942561746122918
22,0.9827586206896551,0.8507462686567164,0.9119999999999999,0.9936817920735209
23,0.987012987012987,0.8941176470588236,0.9382716049382716,0.9942561746122918
24,0.9701492537313433,0.8227848101265823,0.8904109589041096,0.9908098793796669
25,0.9565217391304348,0.9041095890410958,0.9295774647887325,0.9942561746122918
26,0.9827586206896551,0.9193548387096774,0.95,0.996553704767375
27,0.9473684210526315,0.8307692307692308,0.8852459016393444,0.9919586444572085
28,1.0,0.8192771084337349,0.9006622516556291,0.9913842619184376
29,0.971830985915493,0.8846153846153846,0.9261744966442953,0.9936817920735209
